step,agent_loc,target_loc,item_locs,item_times,reward,agent_load
11006,"(4, 3)","(2, 0)","[(2, 2)]",[0],6.5,1
11007,"(4, 2)","(2, 0)","[(2, 2)]",[1],-1,1
11008,"(4, 1)","(2, 0)","[(2, 2), (0, 1)]","[2, 0]",-1,1
11009,"(3, 1)","(2, 0)","[(2, 2), (0, 1)]","[3, 1]",-1,1
11010,"(2, 1)","(2, 0)","[(2, 2), (0, 1)]","[4, 2]",-1,1
11011,"(2, 0)","(2, 0)","[(2, 2), (0, 1), (2, 4)]","[5, 3, 0]",6.5,0
11012,"(2, 1)","(2, 0)","[(2, 2), (0, 1), (2, 4), (4, 4)]","[6, 4, 1, 0]",-1,0
11013,"(2, 2)","(2, 0)","[(0, 1), (2, 4), (4, 4)]","[5, 2, 1]",6.5,1
11014,"(2, 1)","(2, 0)","[(0, 1), (2, 4), (4, 4)]","[6, 3, 2]",-1,1
11015,"(2, 0)","(2, 0)","[(0, 1), (2, 4), (4, 4)]","[7, 4, 3]",6.5,0
11016,"(1, 0)","(2, 0)","[(0, 1), (2, 4), (4, 4)]","[8, 5, 4]",-1,0
11017,"(0, 0)","(2, 0)","[(0, 1), (2, 4), (4, 4), (3, 4)]","[9, 6, 5, 0]",-1,0
11018,"(0, 1)","(2, 0)","[(2, 4), (4, 4), (3, 4)]","[7, 6, 1]",6.5,1
11019,"(0, 0)","(2, 0)","[(2, 4), (4, 4), (3, 4), (3, 2)]","[8, 7, 2, 0]",-1,1
11020,"(1, 0)","(2, 0)","[(2, 4), (4, 4), (3, 4), (3, 2)]","[9, 8, 3, 1]",-1,1
11021,"(2, 0)","(2, 0)","[(4, 4), (3, 4), (3, 2), (1, 2)]","[9, 4, 2, 0]",6.5,0
11022,"(2, 1)","(2, 0)","[(3, 4), (3, 2), (1, 2)]","[5, 3, 1]",-1,0
11023,"(3, 1)","(2, 0)","[(3, 4), (3, 2), (1, 2), (1, 1)]","[6, 4, 2, 0]",-1,0
11024,"(3, 2)","(2, 0)","[(3, 4), (1, 2), (1, 1)]","[7, 3, 1]",6.5,1
11025,"(3, 1)","(2, 0)","[(3, 4), (1, 2), (1, 1)]","[8, 4, 2]",-1,1
11026,"(3, 0)","(2, 0)","[(3, 4), (1, 2), (1, 1), (4, 2)]","[9, 5, 3, 0]",-1,1
11027,"(2, 0)","(2, 0)","[(1, 2), (1, 1), (4, 2)]","[6, 4, 1]",6.5,0
11028,"(1, 0)","(2, 0)","[(1, 2), (1, 1), (4, 2)]","[7, 5, 2]",-1,0
11029,"(1, 1)","(2, 0)","[(1, 2), (4, 2), (1, 3)]","[8, 3, 0]",6.5,1
11030,"(1, 0)","(2, 0)","[(1, 2), (4, 2), (1, 3), (3, 3)]","[9, 4, 1, 0]",-1,1
11031,"(2, 0)","(2, 0)","[(4, 2), (1, 3), (3, 3)]","[5, 2, 1]",6.5,0
11032,"(2, 1)","(2, 0)","[(4, 2), (1, 3), (3, 3)]","[6, 3, 2]",-1,0
11033,"(3, 1)","(2, 0)","[(4, 2), (1, 3), (3, 3), (2, 2)]","[7, 4, 3, 0]",-1,0
11034,"(3, 2)","(2, 0)","[(4, 2), (1, 3), (3, 3), (2, 2), (0, 2)]","[8, 5, 4, 1, 0]",-1,0
11035,"(4, 2)","(2, 0)","[(1, 3), (3, 3), (2, 2), (0, 2)]","[6, 5, 2, 1]",6.5,1
11036,"(4, 1)","(2, 0)","[(1, 3), (3, 3), (2, 2), (0, 2)]","[7, 6, 3, 2]",-1,1
11037,"(4, 0)","(2, 0)","[(1, 3), (3, 3), (2, 2), (0, 2)]","[8, 7, 4, 3]",-1,1
11038,"(3, 0)","(2, 0)","[(1, 3), (3, 3), (2, 2), (0, 2)]","[9, 8, 5, 4]",-1,1
11039,"(2, 0)","(2, 0)","[(3, 3), (2, 2), (0, 2)]","[9, 6, 5]",6.5,0
11040,"(2, 1)","(2, 0)","[(2, 2), (0, 2), (4, 4)]","[7, 6, 0]",-1,0
11041,"(2, 2)","(2, 0)","[(0, 2), (4, 4)]","[7, 1]",6.5,1
11042,"(2, 1)","(2, 0)","[(0, 2), (4, 4)]","[8, 2]",-1,1
11043,"(2, 0)","(2, 0)","[(0, 2), (4, 4)]","[9, 3]",6.5,0
11044,"(2, 1)","(2, 0)","[(4, 4)]",[4],-1,0
11045,"(2, 2)","(2, 0)","[(4, 4)]",[5],-1,0
11046,"(2, 3)","(2, 0)","[(4, 4)]",[6],-1,0
11047,"(3, 3)","(2, 0)","[(4, 4)]",[7],-1,0
11048,"(3, 4)","(2, 0)","[(4, 4)]",[8],-1,0
11049,"(4, 4)","(2, 0)",[],[],6.5,1
11050,"(4, 3)","(2, 0)",[],[],-1,1
11051,"(4, 2)","(2, 0)",[],[],-1,1
11052,"(4, 1)","(2, 0)",[],[],-1,1
11053,"(3, 1)","(2, 0)",[],[],-1,1
11054,"(3, 0)","(2, 0)","[(2, 4)]",[0],-1,1
11055,"(2, 0)","(2, 0)","[(2, 4)]",[1],6.5,0
11056,"(2, 1)","(2, 0)","[(2, 4)]",[2],-1,0
11057,"(2, 2)","(2, 0)","[(2, 4)]",[3],-1,0
11058,"(2, 3)","(2, 0)","[(2, 4)]",[4],-1,0
11059,"(2, 4)","(2, 0)","[(0, 3)]",[0],6.5,1
11060,"(2, 3)","(2, 0)","[(0, 3)]",[1],-1,1
11061,"(2, 2)","(2, 0)","[(0, 3)]",[2],-1,1
11062,"(2, 1)","(2, 0)","[(0, 3)]",[3],-1,1
11063,"(2, 0)","(2, 0)","[(0, 3), (0, 2)]","[4, 0]",6.5,0
11064,"(1, 0)","(2, 0)","[(0, 3), (0, 2)]","[5, 1]",-1,0
11065,"(1, 1)","(2, 0)","[(0, 3), (0, 2)]","[6, 2]",-1,0
11066,"(1, 2)","(2, 0)","[(0, 3), (0, 2)]","[7, 3]",-1,0
11067,"(0, 2)","(2, 0)","[(0, 3)]",[8],6.5,1
11068,"(0, 1)","(2, 0)","[(0, 3), (3, 4)]","[9, 0]",-1,1
11069,"(1, 1)","(2, 0)","[(3, 4)]",[1],-1,1
11070,"(1, 0)","(2, 0)","[(3, 4)]",[2],-1,1
11071,"(2, 0)","(2, 0)","[(3, 4)]",[3],6.5,0
11072,"(2, 0)","(2, 0)","[(3, 4)]",[4],0.0,0
11073,"(2, 1)","(2, 0)","[(3, 4)]",[5],-1,0
11074,"(2, 2)","(2, 0)","[(3, 4)]",[6],-1,0
11075,"(2, 3)","(2, 0)","[(3, 4)]",[7],-1,0
11076,"(2, 4)","(2, 0)","[(3, 4), (3, 3)]","[8, 0]",-1,0
11077,"(3, 4)","(2, 0)","[(3, 3), (4, 0)]","[1, 0]",6.5,1
11078,"(3, 3)","(2, 0)","[(3, 3), (4, 0)]","[2, 1]",-1,1
11079,"(3, 2)","(2, 0)","[(3, 3), (4, 0)]","[3, 2]",-1,1
11080,"(3, 1)","(2, 0)","[(3, 3), (4, 0)]","[4, 3]",-1,1
11081,"(3, 0)","(2, 0)","[(3, 3), (4, 0), (1, 2)]","[5, 4, 0]",-1,1
11082,"(2, 0)","(2, 0)","[(3, 3), (4, 0), (1, 2), (3, 0)]","[6, 5, 1, 0]",6.5,0
11083,"(3, 0)","(2, 0)","[(3, 3), (4, 0), (1, 2), (2, 1)]","[7, 6, 2, 0]",6.5,1
11084,"(2, 0)","(2, 0)","[(3, 3), (4, 0), (1, 2), (2, 1)]","[8, 7, 3, 1]",6.5,0
11085,"(2, 1)","(2, 0)","[(3, 3), (4, 0), (1, 2)]","[9, 8, 4]",6.5,1
11086,"(2, 0)","(2, 0)","[(4, 0), (1, 2)]","[9, 5]",6.5,0
11087,"(1, 0)","(2, 0)","[(1, 2)]",[6],-1,0
11088,"(1, 1)","(2, 0)","[(1, 2)]",[7],-1,0
11089,"(1, 2)","(2, 0)",[],[],6.5,1
11090,"(1, 1)","(2, 0)",[],[],-1,1
11091,"(1, 0)","(2, 0)",[],[],-1,1
11092,"(2, 0)","(2, 0)","[(2, 4)]",[0],6.5,0
11093,"(2, 1)","(2, 0)","[(2, 4), (4, 2)]","[1, 0]",-1,0
11094,"(2, 2)","(2, 0)","[(2, 4), (4, 2)]","[2, 1]",-1,0
11095,"(2, 3)","(2, 0)","[(2, 4), (4, 2)]","[3, 2]",-1,0
11096,"(2, 4)","(2, 0)","[(4, 2)]",[3],6.5,1
11097,"(2, 3)","(2, 0)","[(4, 2)]",[4],-1,1
11098,"(2, 2)","(2, 0)","[(4, 2)]",[5],-1,1
11099,"(2, 1)","(2, 0)","[(4, 2), (0, 4)]","[6, 0]",-1,1
11100,"(2, 0)","(2, 0)","[(4, 2), (0, 4)]","[7, 1]",6.5,0
11101,"(2, 1)","(2, 0)","[(4, 2), (0, 4), (1, 3)]","[8, 2, 0]",-1,0
11102,"(2, 2)","(2, 0)","[(4, 2), (0, 4), (1, 3)]","[9, 3, 1]",-1,0
11103,"(1, 2)","(2, 0)","[(0, 4), (1, 3), (0, 1)]","[4, 2, 0]",-1,0
11104,"(1, 3)","(2, 0)","[(0, 4), (0, 1)]","[5, 1]",6.5,1
11105,"(1, 2)","(2, 0)","[(0, 4), (0, 1)]","[6, 2]",-1,1
11106,"(1, 1)","(2, 0)","[(0, 4), (0, 1)]","[7, 3]",-1,1
11107,"(1, 0)","(2, 0)","[(0, 4), (0, 1)]","[8, 4]",-1,1
11108,"(2, 0)","(2, 0)","[(0, 4), (0, 1)]","[9, 5]",6.5,0
11109,"(1, 0)","(2, 0)","[(0, 1)]",[6],-1,0
11110,"(0, 0)","(2, 0)","[(0, 1)]",[7],-1,0
11111,"(0, 1)","(2, 0)",[],[],6.5,1
11112,"(0, 0)","(2, 0)",[],[],-1,1
11113,"(1, 0)","(2, 0)",[],[],-1,1
11114,"(2, 0)","(2, 0)",[],[],6.5,0
11115,"(2, 0)","(2, 0)",[],[],0.0,0
11116,"(2, 1)","(2, 0)","[(2, 3), (3, 2)]","[0, 0]",-1,0
11117,"(2, 2)","(2, 0)","[(2, 3), (3, 2)]","[1, 1]",-1,0
11118,"(2, 3)","(2, 0)","[(3, 2)]",[2],6.5,1
11119,"(2, 2)","(2, 0)","[(3, 2), (1, 4)]","[3, 0]",-1,1
11120,"(2, 1)","(2, 0)","[(3, 2), (1, 4), (2, 4)]","[4, 1, 0]",-1,1
11121,"(2, 0)","(2, 0)","[(3, 2), (1, 4), (2, 4)]","[5, 2, 1]",6.5,0
11122,"(2, 1)","(2, 0)","[(3, 2), (1, 4), (2, 4)]","[6, 3, 2]",-1,0
11123,"(2, 2)","(2, 0)","[(3, 2), (1, 4), (2, 4)]","[7, 4, 3]",-1,0
11124,"(3, 2)","(2, 0)","[(1, 4), (2, 4)]","[5, 4]",6.5,1
11125,"(3, 1)","(2, 0)","[(1, 4), (2, 4)]","[6, 5]",-1,1
11126,"(2, 1)","(2, 0)","[(1, 4), (2, 4), (4, 4)]","[7, 6, 0]",-1,1
11127,"(2, 0)","(2, 0)","[(1, 4), (2, 4), (4, 4), (2, 3)]","[8, 7, 1, 0]",6.5,0
11128,"(2, 1)","(2, 0)","[(1, 4), (2, 4), (4, 4), (2, 3)]","[9, 8, 2, 1]",-1,0
11129,"(2, 2)","(2, 0)","[(2, 4), (4, 4), (2, 3)]","[9, 3, 2]",-1,0
11130,"(2, 3)","(2, 0)","[(4, 4)]",[4],6.5,1
11131,"(2, 2)","(2, 0)","[(4, 4)]",[5],-1,1
11132,"(2, 1)","(2, 0)","[(4, 4)]",[6],-1,1
11133,"(2, 0)","(2, 0)","[(4, 4)]",[7],6.5,0
11134,"(2, 0)","(2, 0)","[(4, 4)]",[8],0.0,0
11135,"(2, 0)","(2, 0)","[(4, 4), (0, 4)]","[9, 0]",0.0,0
11136,"(1, 0)","(2, 0)","[(0, 4), (3, 3)]","[1, 0]",-1,0
11137,"(1, 1)","(2, 0)","[(0, 4), (3, 3)]","[2, 1]",-1,0
11138,"(1, 2)","(2, 0)","[(0, 4), (3, 3)]","[3, 2]",-1,0
11139,"(1, 3)","(2, 0)","[(0, 4), (3, 3), (3, 2)]","[4, 3, 0]",-1,0
11140,"(0, 3)","(2, 0)","[(0, 4), (3, 3), (3, 2)]","[5, 4, 1]",-1,0
11141,"(0, 4)","(2, 0)","[(3, 3), (3, 2)]","[5, 2]",6.5,1
11142,"(0, 3)","(2, 0)","[(3, 3), (3, 2), (0, 1), (2, 1)]","[6, 3, 0, 0]",-1,1
11143,"(0, 2)","(2, 0)","[(3, 3), (3, 2), (0, 1), (2, 1)]","[7, 4, 1, 1]",-1,1
11144,"(0, 1)","(2, 0)","[(3, 3), (3, 2), (0, 1), (2, 1)]","[8, 5, 2, 2]",-1,1
11145,"(0, 0)","(2, 0)","[(3, 3), (3, 2), (0, 1), (2, 1)]","[9, 6, 3, 3]",-1,1
11146,"(1, 0)","(2, 0)","[(3, 2), (0, 1), (2, 1)]","[7, 4, 4]",-1,1
11147,"(2, 0)","(2, 0)","[(3, 2), (0, 1), (2, 1)]","[8, 5, 5]",6.5,0
11148,"(2, 1)","(2, 0)","[(3, 2), (0, 1)]","[9, 6]",6.5,1
11149,"(2, 0)","(2, 0)","[(0, 1)]",[7],6.5,0
11150,"(1, 0)","(2, 0)","[(0, 1)]",[8],-1,0
11151,"(0, 0)","(2, 0)","[(0, 1)]",[9],-1,0
11152,"(0, 1)","(2, 0)",[],[],6.5,1
11153,"(0, 0)","(2, 0)","[(1, 1)]",[0],-1,1
11154,"(1, 0)","(2, 0)","[(1, 1)]",[1],-1,1
11155,"(2, 0)","(2, 0)","[(1, 1)]",[2],6.5,0
11156,"(2, 1)","(2, 0)","[(1, 1)]",[3],-1,0
11157,"(1, 1)","(2, 0)",[],[],6.5,1
11158,"(1, 0)","(2, 0)",[],[],-1,1
11159,"(2, 0)","(2, 0)",[],[],6.5,0
11160,"(2, 0)","(2, 0)",[],[],0.0,0
11161,"(3, 0)","(2, 0)","[(2, 3)]",[0],-1,0
11162,"(3, 1)","(2, 0)","[(2, 3)]",[1],-1,0
11163,"(3, 2)","(2, 0)","[(2, 3), (2, 1)]","[2, 0]",-1,0
11164,"(3, 3)","(2, 0)","[(2, 3), (2, 1)]","[3, 1]",-1,0
11165,"(2, 3)","(2, 0)","[(2, 1)]",[2],6.5,1
11166,"(2, 2)","(2, 0)","[(2, 1), (0, 4)]","[3, 0]",-1,1
11167,"(2, 1)","(2, 0)","[(2, 1), (0, 4)]","[4, 1]",-1,1
11168,"(2, 0)","(2, 0)","[(2, 1), (0, 4)]","[5, 2]",6.5,0
11169,"(2, 1)","(2, 0)","[(0, 4)]",[3],6.5,1
11170,"(2, 0)","(2, 0)","[(0, 4)]",[4],6.5,0
11171,"(2, 1)","(2, 0)","[(0, 4)]",[5],-1,0
11172,"(1, 1)","(2, 0)","[(0, 4), (3, 3)]","[6, 0]",-1,0
11173,"(1, 2)","(2, 0)","[(0, 4), (3, 3)]","[7, 1]",-1,0
11174,"(1, 3)","(2, 0)","[(0, 4), (3, 3)]","[8, 2]",-1,0
11175,"(0, 3)","(2, 0)","[(0, 4), (3, 3)]","[9, 3]",-1,0
11176,"(0, 4)","(2, 0)","[(3, 3), (0, 4)]","[4, 0]",6.5,1
11177,"(0, 3)","(2, 0)","[(3, 3), (0, 4)]","[5, 1]",-1,1
11178,"(0, 2)","(2, 0)","[(3, 3), (0, 4)]","[6, 2]",-1,1
11179,"(0, 1)","(2, 0)","[(3, 3), (0, 4)]","[7, 3]",-1,1
11180,"(1, 1)","(2, 0)","[(3, 3), (0, 4)]","[8, 4]",-1,1
11181,"(1, 0)","(2, 0)","[(3, 3), (0, 4)]","[9, 5]",-1,1
11182,"(2, 0)","(2, 0)","[(0, 4)]",[6],6.5,0
11183,"(2, 0)","(2, 0)","[(0, 4)]",[7],0.0,0
11184,"(2, 0)","(2, 0)","[(0, 4), (1, 0)]","[8, 0]",0.0,0
11185,"(1, 0)","(2, 0)","[(0, 4), (1, 2)]","[9, 0]",6.5,1
11186,"(2, 0)","(2, 0)","[(1, 2)]",[1],6.5,0
11187,"(1, 0)","(2, 0)","[(1, 2)]",[2],-1,0
11188,"(1, 1)","(2, 0)","[(1, 2)]",[3],-1,0
11189,"(1, 2)","(2, 0)","[(2, 4)]",[0],6.5,1
11190,"(1, 1)","(2, 0)","[(2, 4), (1, 1), (1, 2), (4, 1)]","[1, 0, 0, 0]",-1,1
11191,"(1, 0)","(2, 0)","[(2, 4), (1, 1), (1, 2), (4, 1)]","[2, 1, 1, 1]",-1,1
11192,"(2, 0)","(2, 0)","[(2, 4), (1, 1), (1, 2), (4, 1)]","[3, 2, 2, 2]",6.5,0
11193,"(2, 1)","(2, 0)","[(2, 4), (1, 1), (1, 2), (4, 1)]","[4, 3, 3, 3]",-1,0
11194,"(1, 1)","(2, 0)","[(2, 4), (1, 2), (4, 1), (1, 4)]","[5, 4, 4, 0]",6.5,1
11195,"(1, 0)","(2, 0)","[(2, 4), (1, 2), (4, 1), (1, 4), (4, 4)]","[6, 5, 5, 1, 0]",-1,1
11196,"(2, 0)","(2, 0)","[(2, 4), (1, 2), (4, 1), (1, 4), (4, 4)]","[7, 6, 6, 2, 1]",6.5,0
11197,"(2, 1)","(2, 0)","[(2, 4), (1, 2), (4, 1), (1, 4), (4, 4)]","[8, 7, 7, 3, 2]",-1,0
11198,"(2, 2)","(2, 0)","[(2, 4), (1, 2), (4, 1), (1, 4), (4, 4), (1, 0)]","[9, 8, 8, 4, 3, 0]",-1,0
11199,"(1, 2)","(2, 0)","[(4, 1), (1, 4), (4, 4), (1, 0)]","[9, 5, 4, 1]",6.5,1
11200,"(2, 1)","(2, 0)",[],[],-1,0
11201,"(2, 2)","(2, 0)",[],[],-1,0
11202,"(2, 2)","(2, 0)",[],[],0,0
11203,"(1, 2)","(2, 0)","[(1, 3)]",[0],-1,0
11204,"(1, 3)","(2, 0)",[],[],6.5,1
11205,"(1, 2)","(2, 0)",[],[],-1,1
11206,"(1, 1)","(2, 0)","[(4, 0)]",[0],-1,1
11207,"(1, 0)","(2, 0)","[(4, 0), (4, 1), (4, 3)]","[1, 0, 0]",-1,1
11208,"(2, 0)","(2, 0)","[(4, 0), (4, 1), (4, 3)]","[2, 1, 1]",6.5,0
11209,"(3, 0)","(2, 0)","[(4, 0), (4, 1), (4, 3)]","[3, 2, 2]",-1,0
11210,"(4, 0)","(2, 0)","[(4, 1), (4, 3)]","[3, 3]",6.5,1
11211,"(3, 0)","(2, 0)","[(4, 1), (4, 3), (1, 3), (2, 3)]","[4, 4, 0, 0]",-1,1
11212,"(2, 0)","(2, 0)","[(4, 1), (4, 3), (1, 3), (2, 3)]","[5, 5, 1, 1]",6.5,0
11213,"(3, 0)","(2, 0)","[(4, 1), (4, 3), (1, 3), (2, 3)]","[6, 6, 2, 2]",-1,0
11214,"(3, 1)","(2, 0)","[(4, 1), (4, 3), (1, 3), (2, 3)]","[7, 7, 3, 3]",-1,0
11215,"(4, 1)","(2, 0)","[(4, 3), (1, 3), (2, 3)]","[8, 4, 4]",6.5,1
11216,"(3, 1)","(2, 0)","[(4, 3), (1, 3), (2, 3)]","[9, 5, 5]",-1,1
11217,"(2, 1)","(2, 0)","[(1, 3), (2, 3)]","[6, 6]",-1,1
11218,"(2, 0)","(2, 0)","[(1, 3), (2, 3)]","[7, 7]",6.5,0
11219,"(2, 1)","(2, 0)","[(1, 3), (2, 3)]","[8, 8]",-1,0
11220,"(2, 2)","(2, 0)","[(1, 3), (2, 3)]","[9, 9]",-1,0
11221,"(2, 3)","(2, 0)","[(4, 4)]",[0],6.5,1
11222,"(2, 2)","(2, 0)","[(4, 4)]",[1],-1,1
11223,"(2, 1)","(2, 0)","[(4, 4)]",[2],-1,1
11224,"(2, 0)","(2, 0)","[(4, 4)]",[3],6.5,0
11225,"(2, 1)","(2, 0)","[(4, 4)]",[4],-1,0
11226,"(2, 2)","(2, 0)","[(4, 4)]",[5],-1,0
11227,"(2, 3)","(2, 0)","[(4, 4)]",[6],-1,0
11228,"(3, 3)","(2, 0)","[(4, 4)]",[7],-1,0
11229,"(3, 4)","(2, 0)","[(4, 4)]",[8],-1,0
11230,"(4, 4)","(2, 0)",[],[],6.5,1
11231,"(4, 3)","(2, 0)","[(3, 2)]",[0],-1,1
11232,"(4, 2)","(2, 0)","[(3, 2)]",[1],-1,1
11233,"(4, 1)","(2, 0)","[(3, 2)]",[2],-1,1
11234,"(4, 0)","(2, 0)","[(3, 2)]",[3],-1,1
11235,"(3, 0)","(2, 0)","[(3, 2)]",[4],-1,1
11236,"(2, 0)","(2, 0)","[(3, 2)]",[5],6.5,0
11237,"(2, 1)","(2, 0)","[(3, 2)]",[6],-1,0
11238,"(2, 2)","(2, 0)","[(3, 2)]",[7],-1,0
11239,"(3, 2)","(2, 0)",[],[],6.5,1
11240,"(3, 1)","(2, 0)",[],[],-1,1
11241,"(3, 0)","(2, 0)",[],[],-1,1
11242,"(2, 0)","(2, 0)","[(4, 4)]",[0],6.5,0
11243,"(2, 1)","(2, 0)","[(4, 4)]",[1],-1,0
11244,"(2, 2)","(2, 0)","[(4, 4)]",[2],-1,0
11245,"(2, 3)","(2, 0)","[(4, 4), (1, 1)]","[3, 0]",-1,0
11246,"(3, 3)","(2, 0)","[(4, 4), (1, 1)]","[4, 1]",-1,0
11247,"(3, 4)","(2, 0)","[(4, 4), (1, 1)]","[5, 2]",-1,0
11248,"(3, 3)","(2, 0)","[(4, 4), (1, 1), (0, 4)]","[6, 3, 0]",-1,0
11249,"(3, 4)","(2, 0)","[(4, 4), (1, 1), (0, 4)]","[7, 4, 1]",-1,0
11250,"(4, 4)","(2, 0)","[(1, 1), (0, 4)]","[5, 2]",6.5,1
11251,"(4, 3)","(2, 0)","[(1, 1), (0, 4)]","[6, 3]",-1,1
11252,"(4, 2)","(2, 0)","[(1, 1), (0, 4)]","[7, 4]",-1,1
11253,"(3, 2)","(2, 0)","[(1, 1), (0, 4)]","[8, 5]",-1,1
11254,"(3, 1)","(2, 0)","[(1, 1), (0, 4)]","[9, 6]",-1,1
11255,"(3, 0)","(2, 0)","[(0, 4)]",[7],-1,1
11256,"(2, 0)","(2, 0)","[(0, 4)]",[8],6.5,0
11257,"(2, 1)","(2, 0)","[(0, 4)]",[9],-1,0
11258,"(2, 2)","(2, 0)",[],[],-1,0
11259,"(1, 2)","(2, 0)",[],[],-1,0
11260,"(1, 2)","(2, 0)",[],[],0,0
11261,"(1, 1)","(2, 0)","[(4, 2)]",[0],-1,0
11262,"(2, 1)","(2, 0)","[(4, 2)]",[1],-1,0
11263,"(3, 1)","(2, 0)","[(4, 2)]",[2],-1,0
11264,"(3, 2)","(2, 0)","[(4, 2)]",[3],-1,0
11265,"(4, 2)","(2, 0)",[],[],6.5,1
11266,"(4, 1)","(2, 0)","[(0, 1)]",[0],-1,1
11267,"(4, 0)","(2, 0)","[(0, 1)]",[1],-1,1
11268,"(3, 0)","(2, 0)","[(0, 1), (4, 4)]","[2, 0]",-1,1
11269,"(2, 0)","(2, 0)","[(0, 1), (4, 4)]","[3, 1]",6.5,0
11270,"(1, 0)","(2, 0)","[(0, 1), (4, 4)]","[4, 2]",-1,0
11271,"(0, 0)","(2, 0)","[(0, 1), (4, 4)]","[5, 3]",-1,0
11272,"(0, 1)","(2, 0)","[(4, 4)]",[4],6.5,1
11273,"(1, 1)","(2, 0)","[(4, 4), (0, 3)]","[5, 0]",-1,1
11274,"(1, 0)","(2, 0)","[(4, 4), (0, 3)]","[6, 1]",-1,1
11275,"(2, 0)","(2, 0)","[(4, 4), (0, 3), (1, 4)]","[7, 2, 0]",6.5,0
11276,"(2, 1)","(2, 0)","[(4, 4), (0, 3), (1, 4), (2, 1)]","[8, 3, 1, 0]",-1,0
11277,"(2, 0)","(2, 0)","[(4, 4), (0, 3), (1, 4), (2, 1)]","[9, 4, 2, 1]",-1.0,0
11278,"(2, 1)","(2, 0)","[(0, 3), (1, 4)]","[5, 3]",6.5,1
11279,"(2, 0)","(2, 0)","[(0, 3), (1, 4)]","[6, 4]",6.5,0
11280,"(2, 1)","(2, 0)","[(0, 3), (1, 4)]","[7, 5]",-1,0
11281,"(2, 2)","(2, 0)","[(0, 3), (1, 4)]","[8, 6]",-1,0
11282,"(2, 3)","(2, 0)","[(0, 3), (1, 4), (0, 2)]","[9, 7, 0]",-1,0
11283,"(1, 3)","(2, 0)","[(1, 4), (0, 2)]","[8, 1]",-1,0
11284,"(1, 4)","(2, 0)","[(0, 2)]",[2],6.5,1
11285,"(1, 3)","(2, 0)","[(0, 2)]",[3],-1,1
11286,"(1, 2)","(2, 0)","[(0, 2)]",[4],-1,1
11287,"(1, 1)","(2, 0)","[(0, 2), (4, 2)]","[5, 0]",-1,1
11288,"(2, 1)","(2, 0)","[(0, 2), (4, 2)]","[6, 1]",-1,1
11289,"(2, 0)","(2, 0)","[(0, 2), (4, 2)]","[7, 2]",6.5,0
11290,"(3, 0)","(2, 0)","[(0, 2), (4, 2)]","[8, 3]",-1,0
11291,"(3, 1)","(2, 0)","[(0, 2), (4, 2), (0, 4)]","[9, 4, 0]",-1,0
11292,"(3, 2)","(2, 0)","[(4, 2), (0, 4)]","[5, 1]",-1,0
11293,"(4, 2)","(2, 0)","[(0, 4)]",[2],6.5,1
11294,"(4, 1)","(2, 0)","[(0, 4)]",[3],-1,1
11295,"(3, 1)","(2, 0)","[(0, 4), (2, 4)]","[4, 0]",-1,1
11296,"(2, 1)","(2, 0)","[(0, 4), (2, 4)]","[5, 1]",-1,1
11297,"(1, 1)","(2, 0)","[(0, 4), (2, 4)]","[6, 2]",-1,1
11298,"(1, 0)","(2, 0)","[(0, 4), (2, 4)]","[7, 3]",-1,1
11299,"(2, 0)","(2, 0)","[(0, 4), (2, 4)]","[8, 4]",6.5,0
11300,"(2, 1)","(2, 0)","[(0, 4), (2, 4)]","[9, 5]",-1,0
11301,"(2, 2)","(2, 0)","[(2, 4)]",[6],-1,0
11302,"(2, 3)","(2, 0)","[(2, 4)]",[7],-1,0
11303,"(2, 4)","(2, 0)",[],[],6.5,1
11304,"(2, 3)","(2, 0)",[],[],-1,1
11305,"(2, 2)","(2, 0)",[],[],-1,1
11306,"(2, 1)","(2, 0)",[],[],-1,1
11307,"(2, 0)","(2, 0)","[(1, 4)]",[0],6.5,0
11308,"(2, 1)","(2, 0)","[(1, 4), (2, 1)]","[1, 0]",-1,0
11309,"(2, 0)","(2, 0)","[(1, 4), (2, 1)]","[2, 1]",-1.0,0
11310,"(2, 1)","(2, 0)","[(1, 4)]",[3],6.5,1
11311,"(2, 0)","(2, 0)","[(1, 4)]",[4],6.5,0
11312,"(2, 1)","(2, 0)","[(1, 4)]",[5],-1,0
11313,"(2, 2)","(2, 0)","[(1, 4)]",[6],-1,0
11314,"(2, 3)","(2, 0)","[(1, 4)]",[7],-1,0
11315,"(1, 3)","(2, 0)","[(1, 4)]",[8],-1,0
11316,"(1, 4)","(2, 0)",[],[],6.5,1
11317,"(1, 3)","(2, 0)",[],[],-1,1
11318,"(1, 2)","(2, 0)","[(4, 4)]",[0],-1,1
11319,"(1, 1)","(2, 0)","[(4, 4)]",[1],-1,1
11320,"(1, 0)","(2, 0)","[(4, 4)]",[2],-1,1
11321,"(2, 0)","(2, 0)","[(4, 4)]",[3],6.5,0
11322,"(2, 1)","(2, 0)","[(4, 4)]",[4],-1,0
11323,"(2, 2)","(2, 0)","[(4, 4), (0, 3)]","[5, 0]",-1,0
11324,"(1, 2)","(2, 0)","[(4, 4), (0, 3), (2, 1), (4, 2)]","[6, 1, 0, 0]",-1,0
11325,"(1, 3)","(2, 0)","[(4, 4), (0, 3), (2, 1), (4, 2)]","[7, 2, 1, 1]",-1,0
